batch_id,game_number,match_id,timestamp_utc,white_profile,black_profile,move_number,player_color,piece_type,from_square,to_square,promotion,result,result_type
20260420_124057,1,20260420_124057_g1,2026-04-20T12:41:10.2688430Z,Baseline,Baseline,21,Black,Pawn,f4,f3,,black wins by checkmate.,BlackWin
20260420_124057,1,20260420_124057_g1,2026-04-20T12:41:10.2688430Z,Baseline,Baseline,22,White,King,h6,g5,,black wins by checkmate.,BlackWin
20260420_124057,1,20260420_124057_g1,2026-04-20T12:41:10.2688430Z,Baseline,Baseline,23,Black,Pawn,f3,f2,,black wins by checkmate.,BlackWin
20260420_124057,1,20260420_124057_g1,2026-04-20T12:41:10.2688430Z,Baseline,Baseline,24,White,King,g5,f5,,black wins by checkmate.,BlackWin
20260420_124057,1,20260420_124057_g1,2026-04-20T12:41:10.2688430Z,Baseline,Baseline,25,Black,Queen,f2,f1,Queen,black wins by checkmate.,BlackWin
20260420_124057,1,20260420_124057_g1,2026-04-20T12:41:10.2688430Z,Baseline,Baseline,26,White,King,f5,e5,,black wins by checkmate.,BlackWin
20260420_124057,1,20260420_124057_g1,2026-04-20T12:41:10.2688430Z,Baseline,Baseline,27,Black,Queen,f1,d3,,black wins by checkmate.,BlackWin
20260420_124057,1,20260420_124057_g1,2026-04-20T12:41:10.2688430Z,Baseline,Baseline,28,White,King,e5,e6,,black wins by checkmate.,BlackWin
20260420_124057,1,20260420_124057_g1,2026-04-20T12:41:10.2688430Z,Baseline,Baseline,29,Black,King,g3,f4,,black wins by checkmate.,BlackWin
20260420_124057,1,20260420_124057_g1,2026-04-20T12:41:10.2688430Z,Baseline,Baseline,30,White,King,e6,e7,,black wins by checkmate.,BlackWin
20260420_124057,1,20260420_124057_g1,2026-04-20T12:41:10.2688430Z,Baseline,Baseline,31,Black,King,f4,f5,,black wins by checkmate.,BlackWin
20260420_124057,1,20260420_124057_g1,2026-04-20T12:41:10.2688430Z,Baseline,Baseline,32,White,King,e7,f7,,black wins by checkmate.,BlackWin
20260420_124057,1,20260420_124057_g1,2026-04-20T12:41:10.2688430Z,Baseline,Baseline,33,Black,Queen,d3,d7,,black wins by checkmate.,BlackWin
20260420_124057,1,20260420_124057_g1,2026-04-20T12:41:10.2688430Z,Baseline,Baseline,34,White,King,f7,f8,,black wins by checkmate.,BlackWin
20260420_124057,1,20260420_124057_g1,2026-04-20T12:41:10.2688430Z,Baseline,Baseline,35,Black,King,f5,f6,,black wins by checkmate.,BlackWin
20260420_124057,1,20260420_124057_g1,2026-04-20T12:41:10.2688430Z,Baseline,Baseline,36,White,King,f8,g8,,black wins by checkmate.,BlackWin
20260420_124057,1,20260420_124057_g1,2026-04-20T12:41:10.2688430Z,Baseline,Baseline,37,Black,Queen,d7,g7,,black wins by checkmate.,BlackWin
