batch_id,game_id,game_number,timestamp_utc,engine_build,white_engine,black_engine,starting_fen,total_moves,ply,move_number,side_to_move,fen_before,move_uci,move_san,fen_after,piece_type,from_square,to_square,promotion,engine_name,search_algorithm,evaluation_version,depth,evaluation,nodes_searched,leaf_evaluations,transposition_hits,alpha_beta_cutoffs,time_ms,best_move,principal_variation,quiescence_used,move_ordering_used,mobility_term,king_safety_term,used_opening_book,result,termination_reason,result_type
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,11,6,Black,8/8/1bP5/4k2B/2K4p/7P/8/8 b - - 34 6,e5d6,,8/8/1bPk4/7B/2K4p/7P/8/8 w - - 35 6,King,e5,d6,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,537637,192203,248335,68286,693.665,e5d6,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,12,6,White,8/8/1bPk4/7B/2K4p/7P/8/8 w - - 35 6,h5f3,,8/8/1bPk4/8/2K4p/5B1P/8/8 b - - 36 7,Bishop,h5,f3,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,300197,98899,136639,46192,407.280,h5f3,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,13,7,Black,8/8/1bPk4/8/2K4p/5B1P/8/8 b - - 36 7,d6e6,,8/8/1bP1k3/8/2K4p/5B1P/8/8 w - - 37 7,King,d6,e6,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,487371,140895,252766,65634,583.672,d6e6,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,14,7,White,8/8/1bP1k3/8/2K4p/5B1P/8/8 w - - 37 7,f3e2,,8/8/1bP1k3/8/2K4p/7P/4B3/8 b - - 38 8,Bishop,f3,e2,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,329095,97607,160900,51538,430.153,f3e2,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,15,8,Black,8/8/1bP1k3/8/2K4p/7P/4B3/8 b - - 38 8,e6e5,,8/8/1bP5/4k3/2K4p/7P/4B3/8 w - - 39 8,King,e6,e5,,Baseline,MinimaxAB,Baseline_Evaluator,8,110,577939,169279,297318,79715,712.341,e6e5,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,16,8,White,8/8/1bP5/4k3/2K4p/7P/4B3/8 w - - 39 8,e2g4,,8/8/1bP5/4k3/2K3Bp/7P/8/8 b - - 40 9,Bishop,e2,g4,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,330769,106086,153589,50924,460.297,e2g4,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,17,9,Black,8/8/1bP5/4k3/2K3Bp/7P/8/8 b - - 40 9,e5e4,,8/8/1bP5/8/2K1k1Bp/7P/8/8 w - - 41 9,King,e5,e4,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,555723,212289,246482,67419,720.589,e5e4,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,18,9,White,8/8/1bP5/8/2K1k1Bp/7P/8/8 w - - 41 9,g4e6,,8/8/1bP1B3/8/2K1k2p/7P/8/8 b - - 42 10,Bishop,g4,e6,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,334861,109946,153545,50635,458.290,g4e6,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,19,10,Black,8/8/1bP1B3/8/2K1k2p/7P/8/8 b - - 42 10,b6a5,,8/8/2P1B3/b7/2K1k2p/7P/8/8 w - - 43 10,Bishop,b6,a5,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,450787,172475,201860,52540,591.736,b6a5,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,20,10,White,8/8/2P1B3/b7/2K1k2p/7P/8/8 w - - 43 10,e6g8,,6B1/8/2P5/b7/2K1k2p/7P/8/8 b - - 44 11,Bishop,e6,g8,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,254586,87814,114001,36381,343.689,e6g8,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,21,11,Black,6B1/8/2P5/b7/2K1k2p/7P/8/8 b - - 44 11,a5d8,,3b2B1/8/2P5/8/2K1k2p/7P/8/8 w - - 45 11,Bishop,a5,d8,,Baseline,MinimaxAB,Baseline_Evaluator,8,110,254531,99575,107500,32973,343.102,a5d8,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,22,11,White,3b2B1/8/2P5/8/2K1k2p/7P/8/8 w - - 45 11,g8h7,,3b4/7B/2P5/8/2K1k2p/7P/8/8 b - - 46 12,Bishop,g8,h7,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,240423,82759,107007,35997,330.231,g8h7,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,23,12,Black,3b4/7B/2P5/8/2K1k2p/7P/8/8 b - - 46 12,e4e5,,3b4/7B/2P5/4k3/2K4p/7P/8/8 w - - 47 12,King,e4,e5,,Baseline,MinimaxAB,Baseline_Evaluator,9,90,326648,98918,154482,55212,435.661,e4e5,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,24,12,White,3b4/7B/2P5/4k3/2K4p/7P/8/8 w - - 47 12,c4d3,,3b4/7B/2P5/4k3/7p/3K3P/8/8 b - - 48 13,King,c4,d3,,Baseline,MinimaxAB,Baseline_Evaluator,8,95,282308,95824,123834,44781,398.415,c4d3,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,25,13,Black,3b4/7B/2P5/4k3/7p/3K3P/8/8 b - - 48 13,d8a5,,8/7B/2P5/b3k3/7p/3K3P/8/8 w - - 49 13,Bishop,d8,a5,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,425844,164662,187958,50846,554.627,d8a5,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,26,13,White,8/7B/2P5/b3k3/7p/3K3P/8/8 w - - 49 13,h7e4,,8/8/2P5/b3k3/4B2p/3K3P/8/8 b - - 50 14,Bishop,h7,e4,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,224431,78029,95865,36220,315.949,h7e4,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,27,14,Black,8/8/2P5/b3k3/4B2p/3K3P/8/8 b - - 50 14,e5d6,,8/8/2Pk4/b7/4B2p/3K3P/8/8 w - - 51 14,King,e5,d6,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,417887,165794,180882,48879,543.434,e5d6,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,28,14,White,8/8/2Pk4/b7/4B2p/3K3P/8/8 w - - 51 14,e4f3,,8/8/2Pk4/b7/7p/3K1B1P/8/8 b - - 52 15,Bishop,e4,f3,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,301883,98074,135357,49776,416.901,e4f3,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,29,15,Black,8/8/2Pk4/b7/7p/3K1B1P/8/8 b - - 52 15,a5d8,,3b4/8/2Pk4/8/7p/3K1B1P/8/8 w - - 53 15,Bishop,a5,d8,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,462700,133384,236585,66497,565.582,a5d8,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,30,15,White,3b4/8/2Pk4/8/7p/3K1B1P/8/8 w - - 53 15,d3c4,,3b4/8/2Pk4/8/2K4p/5B1P/8/8 b - - 54 16,King,d3,c4,,Baseline,MinimaxAB,Baseline_Evaluator,7,110,130636,48169,53827,20989,183.861,d3c4,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,31,16,Black,3b4/8/2Pk4/8/2K4p/5B1P/8/8 b - - 54 16,d6e5,,3b4/8/2P5/4k3/2K4p/5B1P/8/8 w - - 55 16,King,d6,e5,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,460483,140161,232569,61366,576.965,d6e5,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,32,16,White,3b4/8/2P5/4k3/2K4p/5B1P/8/8 w - - 55 16,f3h5,,3b4/8/2P5/4k2B/2K4p/7P/8/8 b - - 56 17,Bishop,f3,h5,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,369234,122627,164345,60079,516.426,f3h5,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,33,17,Black,3b4/8/2P5/4k2B/2K4p/7P/8/8 b - - 56 17,d8b6,,8/8/1bP5/4k2B/2K4p/7P/8/8 w - - 57 17,Bishop,d8,b6,,Baseline,MinimaxAB,Baseline_Evaluator,8,110,489368,176949,224089,61776,628.952,d8b6,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,34,17,White,8/8/1bP5/4k2B/2K4p/7P/8/8 w - - 57 17,h5g6,,8/8/1bP3B1/4k3/2K4p/7P/8/8 b - - 58 18,Bishop,h5,g6,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,343556,111333,155278,56011,487.976,h5g6,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,35,18,Black,8/8/1bP3B1/4k3/2K4p/7P/8/8 b - - 58 18,b6c7,,8/2b5/2P3B1/4k3/2K4p/7P/8/8 w - - 59 18,Bishop,b6,c7,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,562408,199509,259089,73506,728.798,b6c7,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,36,18,White,8/2b5/2P3B1/4k3/2K4p/7P/8/8 w - - 59 18,g6d3,,8/2b5/2P5/4k3/2K4p/3B3P/8/8 b - - 60 19,Bishop,g6,d3,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,360667,118603,165047,55570,486.908,g6d3,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,37,19,Black,8/2b5/2P5/4k3/2K4p/3B3P/8/8 b - - 60 19,e5d6,,8/2b5/2Pk4/8/2K4p/3B3P/8/8 w - - 61 19,King,e5,d6,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,419025,126136,210987,58983,520.248,e5d6,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,38,19,White,8/2b5/2Pk4/8/2K4p/3B3P/8/8 w - - 61 19,d3e4,,8/2b5/2Pk4/8/2K1B2p/7P/8/8 b - - 62 20,Bishop,d3,e4,,Baseline,MinimaxAB,Baseline_Evaluator,8,90,214931,67891,100252,33985,287.361,d3e4,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,39,20,Black,8/2b5/2Pk4/8/2K1B2p/7P/8/8 b - - 62 20,c7b6,,8/8/1bPk4/8/2K1B2p/7P/8/8 w - - 63 20,Bishop,c7,b6,,Baseline,MinimaxAB,Baseline_Evaluator,9,95,639052,174630,326190,103098,821.968,c7b6,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,40,20,White,8/8/1bPk4/8/2K1B2p/7P/8/8 w - - 63 20,e4f3,,8/8/1bPk4/8/2K4p/5B1P/8/8 b - - 64 21,Bishop,e4,f3,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,346531,110816,159625,54606,472.679,e4f3,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,41,21,Black,8/8/1bPk4/8/2K4p/5B1P/8/8 b - - 64 21,d6e5,,8/8/1bP5/4k3/2K4p/5B1P/8/8 w - - 65 21,King,d6,e5,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,481130,139635,248787,65191,596.458,d6e5,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,42,21,White,8/8/1bP5/4k3/2K4p/5B1P/8/8 w - - 65 21,f3e2,,8/8/1bP5/4k3/2K4p/7P/4B3/8 b - - 66 22,Bishop,f3,e2,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,366140,117170,169438,57313,506.104,f3e2,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,43,22,Black,8/8/1bP5/4k3/2K4p/7P/4B3/8 b - - 66 22,e5e6,,8/8/1bP1k3/8/2K4p/7P/4B3/8 w - - 67 22,King,e5,e6,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,621719,224362,286992,78518,797.897,e5e6,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,44,22,White,8/8/1bP1k3/8/2K4p/7P/4B3/8 w - - 67 22,c4d3,,8/8/1bP1k3/8/7p/3K3P/4B3/8 b - - 68 23,King,c4,d3,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,329833,97261,162667,50906,445.862,c4d3,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,45,23,Black,8/8/1bP1k3/8/7p/3K3P/4B3/8 b - - 68 23,e6d5,,8/8/1bP5/3k4/7p/3K3P/4B3/8 w - - 69 23,King,e6,d5,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,608667,177900,315861,81471,748.344,e6d5,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,46,23,White,8/8/1bP5/3k4/7p/3K3P/4B3/8 w - - 69 23,e2f3,,8/8/1bP5/3k4/7p/3K1B1P/8/8 b - - 70 24,Bishop,e2,f3,,Baseline,MinimaxAB,Baseline_Evaluator,8,95,196667,62919,90534,31188,268.700,e2f3,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,47,24,Black,8/8/1bP5/3k4/7p/3K1B1P/8/8 b - - 70 24,d5e5,,8/8/1bP5/4k3/7p/3K1B1P/8/8 w - - 71 24,King,d5,e5,,Baseline,MinimaxAB,Baseline_Evaluator,9,100,461479,134163,223445,78179,615.509,d5e5,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,48,24,White,8/8/1bP5/4k3/7p/3K1B1P/8/8 w - - 71 24,d3c4,,8/8/1bP5/4k3/2K4p/5B1P/8/8 b - - 72 25,King,d3,c4,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,293918,97818,132020,45325,414.429,d3c4,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115616,20260421_115616_g1,1,2026-04-21T11:56:57.4537050Z,1.0,Baseline,Baseline,3b4/8/2P5/4k3/7p/3K3P/6B1/8 b - - 24 1,28,49,25,Black,8/8/1bP5/4k3/2K4p/5B1P/8/8 b - - 72 25,b6d8,,3b4/8/2P5/4k3/2K4p/5B1P/8/8 w - - 73 25,Bishop,b6,d8,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,601006,214425,282732,72425,762.009,b6d8,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
