batch_id,game_id,game_number,timestamp_utc,engine_build,white_engine,black_engine,starting_fen,total_moves,ply,move_number,side_to_move,fen_before,move_uci,move_san,fen_after,piece_type,from_square,to_square,promotion,engine_name,search_algorithm,evaluation_version,depth,evaluation,nodes_searched,leaf_evaluations,transposition_hits,alpha_beta_cutoffs,time_ms,best_move,principal_variation,quiescence_used,move_ordering_used,mobility_term,king_safety_term,used_opening_book,result,termination_reason,result_type
20260421_115453,20260421_115453_g1,1,2026-04-21T11:55:55.1937470Z,1.0,Baseline,Baseline,3k4/2n2B2/1KP5/2B2p2/7p/6bP/8/8 w - - 1 1,43,67,34,White,8/2b5/2P3B1/4k3/2K4p/7P/8/8 w - - 59 34,g6d3,,8/2b5/2P5/4k3/2K4p/3B3P/8/8 b - - 60 34,Bishop,g6,d3,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,360667,118603,165047,55570,486.397,g6d3,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115453,20260421_115453_g1,1,2026-04-21T11:55:55.1937470Z,1.0,Baseline,Baseline,3k4/2n2B2/1KP5/2B2p2/7p/6bP/8/8 w - - 1 1,43,68,34,Black,8/2b5/2P5/4k3/2K4p/3B3P/8/8 b - - 60 34,e5d6,,8/2b5/2Pk4/8/2K4p/3B3P/8/8 w - - 61 35,King,e5,d6,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,419025,126136,210987,58983,524.414,e5d6,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115453,20260421_115453_g1,1,2026-04-21T11:55:55.1937470Z,1.0,Baseline,Baseline,3k4/2n2B2/1KP5/2B2p2/7p/6bP/8/8 w - - 1 1,43,69,35,White,8/2b5/2Pk4/8/2K4p/3B3P/8/8 w - - 61 35,d3e4,,8/2b5/2Pk4/8/2K1B2p/7P/8/8 b - - 62 35,Bishop,d3,e4,,Baseline,MinimaxAB,Baseline_Evaluator,8,90,214931,67891,100252,33985,287.003,d3e4,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115453,20260421_115453_g1,1,2026-04-21T11:55:55.1937470Z,1.0,Baseline,Baseline,3k4/2n2B2/1KP5/2B2p2/7p/6bP/8/8 w - - 1 1,43,70,35,Black,8/2b5/2Pk4/8/2K1B2p/7P/8/8 b - - 62 35,c7b6,,8/8/1bPk4/8/2K1B2p/7P/8/8 w - - 63 36,Bishop,c7,b6,,Baseline,MinimaxAB,Baseline_Evaluator,9,95,639052,174630,326190,103098,813.503,c7b6,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115453,20260421_115453_g1,1,2026-04-21T11:55:55.1937470Z,1.0,Baseline,Baseline,3k4/2n2B2/1KP5/2B2p2/7p/6bP/8/8 w - - 1 1,43,71,36,White,8/8/1bPk4/8/2K1B2p/7P/8/8 w - - 63 36,e4f3,,8/8/1bPk4/8/2K4p/5B1P/8/8 b - - 64 36,Bishop,e4,f3,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,346531,110816,159625,54606,467.362,e4f3,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115453,20260421_115453_g1,1,2026-04-21T11:55:55.1937470Z,1.0,Baseline,Baseline,3k4/2n2B2/1KP5/2B2p2/7p/6bP/8/8 w - - 1 1,43,72,36,Black,8/8/1bPk4/8/2K4p/5B1P/8/8 b - - 64 36,d6e5,,8/8/1bP5/4k3/2K4p/5B1P/8/8 w - - 65 37,King,d6,e5,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,481130,139635,248787,65191,583.447,d6e5,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115453,20260421_115453_g1,1,2026-04-21T11:55:55.1937470Z,1.0,Baseline,Baseline,3k4/2n2B2/1KP5/2B2p2/7p/6bP/8/8 w - - 1 1,43,73,37,White,8/8/1bP5/4k3/2K4p/5B1P/8/8 w - - 65 37,f3e2,,8/8/1bP5/4k3/2K4p/7P/4B3/8 b - - 66 37,Bishop,f3,e2,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,366140,117170,169438,57313,503.388,f3e2,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115453,20260421_115453_g1,1,2026-04-21T11:55:55.1937470Z,1.0,Baseline,Baseline,3k4/2n2B2/1KP5/2B2p2/7p/6bP/8/8 w - - 1 1,43,74,37,Black,8/8/1bP5/4k3/2K4p/7P/4B3/8 b - - 66 37,e5e6,,8/8/1bP1k3/8/2K4p/7P/4B3/8 w - - 67 38,King,e5,e6,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,621719,224362,286992,78518,802.067,e5e6,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115453,20260421_115453_g1,1,2026-04-21T11:55:55.1937470Z,1.0,Baseline,Baseline,3k4/2n2B2/1KP5/2B2p2/7p/6bP/8/8 w - - 1 1,43,75,38,White,8/8/1bP1k3/8/2K4p/7P/4B3/8 w - - 67 38,c4d3,,8/8/1bP1k3/8/7p/3K3P/4B3/8 b - - 68 38,King,c4,d3,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,329833,97261,162667,50906,431.786,c4d3,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115453,20260421_115453_g1,1,2026-04-21T11:55:55.1937470Z,1.0,Baseline,Baseline,3k4/2n2B2/1KP5/2B2p2/7p/6bP/8/8 w - - 1 1,43,76,38,Black,8/8/1bP1k3/8/7p/3K3P/4B3/8 b - - 68 38,e6d5,,8/8/1bP5/3k4/7p/3K3P/4B3/8 w - - 69 39,King,e6,d5,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,608667,177900,315861,81471,745.087,e6d5,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115453,20260421_115453_g1,1,2026-04-21T11:55:55.1937470Z,1.0,Baseline,Baseline,3k4/2n2B2/1KP5/2B2p2/7p/6bP/8/8 w - - 1 1,43,77,39,White,8/8/1bP5/3k4/7p/3K3P/4B3/8 w - - 69 39,e2f3,,8/8/1bP5/3k4/7p/3K1B1P/8/8 b - - 70 39,Bishop,e2,f3,,Baseline,MinimaxAB,Baseline_Evaluator,8,95,196667,62919,90534,31188,266.830,e2f3,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115453,20260421_115453_g1,1,2026-04-21T11:55:55.1937470Z,1.0,Baseline,Baseline,3k4/2n2B2/1KP5/2B2p2/7p/6bP/8/8 w - - 1 1,43,78,39,Black,8/8/1bP5/3k4/7p/3K1B1P/8/8 b - - 70 39,d5e5,,8/8/1bP5/4k3/7p/3K1B1P/8/8 w - - 71 40,King,d5,e5,,Baseline,MinimaxAB,Baseline_Evaluator,9,100,461479,134163,223445,78179,627.243,d5e5,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115453,20260421_115453_g1,1,2026-04-21T11:55:55.1937470Z,1.0,Baseline,Baseline,3k4/2n2B2/1KP5/2B2p2/7p/6bP/8/8 w - - 1 1,43,79,40,White,8/8/1bP5/4k3/7p/3K1B1P/8/8 w - - 71 40,d3c4,,8/8/1bP5/4k3/2K4p/5B1P/8/8 b - - 72 40,King,d3,c4,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,293918,97818,132020,45325,417.244,d3c4,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115453,20260421_115453_g1,1,2026-04-21T11:55:55.1937470Z,1.0,Baseline,Baseline,3k4/2n2B2/1KP5/2B2p2/7p/6bP/8/8 w - - 1 1,43,80,40,Black,8/8/1bP5/4k3/2K4p/5B1P/8/8 b - - 72 40,b6d8,,3b4/8/2P5/4k3/2K4p/5B1P/8/8 w - - 73 41,Bishop,b6,d8,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,601006,214425,282732,72425,756.752,b6d8,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115453,20260421_115453_g1,1,2026-04-21T11:55:55.1937470Z,1.0,Baseline,Baseline,3k4/2n2B2/1KP5/2B2p2/7p/6bP/8/8 w - - 1 1,43,81,41,White,3b4/8/2P5/4k3/2K4p/5B1P/8/8 w - - 73 41,c4c3,,3b4/8/2P5/4k3/7p/2K2B1P/8/8 b - - 74 41,King,c4,c3,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,309888,106839,135973,47981,433.968,c4c3,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115453,20260421_115453_g1,1,2026-04-21T11:55:55.1937470Z,1.0,Baseline,Baseline,3k4/2n2B2/1KP5/2B2p2/7p/6bP/8/8 w - - 1 1,43,82,41,Black,3b4/8/2P5/4k3/7p/2K2B1P/8/8 b - - 74 41,d8a5,,8/8/2P5/b3k3/7p/2K2B1P/8/8 w - - 75 42,Bishop,d8,a5,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,590819,176248,305116,76159,723.015,d8a5,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115453,20260421_115453_g1,1,2026-04-21T11:55:55.1937470Z,1.0,Baseline,Baseline,3k4/2n2B2/1KP5/2B2p2/7p/6bP/8/8 w - - 1 1,43,83,42,White,8/8/2P5/b3k3/7p/2K2B1P/8/8 w - - 75 42,c3d3,,8/8/2P5/b3k3/7p/3K1B1P/8/8 b - - 76 42,King,c3,d3,,Baseline,MinimaxAB,Baseline_Evaluator,9,95,381902,115029,182444,62223,513.390,c3d3,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115453,20260421_115453_g1,1,2026-04-21T11:55:55.1937470Z,1.0,Baseline,Baseline,3k4/2n2B2/1KP5/2B2p2/7p/6bP/8/8 w - - 1 1,43,84,42,Black,8/8/2P5/b3k3/7p/3K1B1P/8/8 b - - 76 42,a5b6,,8/8/1bP5/4k3/7p/3K1B1P/8/8 w - - 77 43,Bishop,a5,b6,,Baseline,MinimaxAB,Baseline_Evaluator,8,95,546026,194334,254267,68161,697.235,a5b6,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115453,20260421_115453_g1,1,2026-04-21T11:55:55.1937470Z,1.0,Baseline,Baseline,3k4/2n2B2/1KP5/2B2p2/7p/6bP/8/8 w - - 1 1,43,85,43,White,8/8/1bP5/4k3/7p/3K1B1P/8/8 w - - 77 43,d3c4,,8/8/1bP5/4k3/2K4p/5B1P/8/8 b - - 78 43,King,d3,c4,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,291913,97535,130571,45006,412.537,d3c4,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
20260421_115453,20260421_115453_g1,1,2026-04-21T11:55:55.1937470Z,1.0,Baseline,Baseline,3k4/2n2B2/1KP5/2B2p2/7p/6bP/8/8 w - - 1 1,43,86,43,Black,8/8/1bP5/4k3/2K4p/5B1P/8/8 b - - 78 43,b6d8,,3b4/8/2P5/4k3/2K4p/5B1P/8/8 w - - 79 44,Bishop,b6,d8,,Baseline,MinimaxAB,Baseline_Evaluator,8,100,601006,214425,282732,72425,775.177,b6d8,,False,True,0,100,False,1/2-1/2,Draw by threefold repetition.,DrawThreefoldRepetition
