batch_id,game_number,match_id,timestamp_utc,white_profile,black_profile,move_number,player_color,piece_type,from_square,to_square,promotion,result,result_type
20260420_122956,1,20260420_122956_g1,2026-04-20T12:30:28.3142350Z,Baseline,Baseline,1,White,King,e2,e3,,white wins by checkmate.,WhiteWin
20260420_122956,1,20260420_122956_g1,2026-04-20T12:30:28.3142350Z,Baseline,Baseline,2,Black,King,e8,d7,,white wins by checkmate.,WhiteWin
20260420_122956,1,20260420_122956_g1,2026-04-20T12:30:28.3142350Z,Baseline,Baseline,3,White,King,e3,e4,,white wins by checkmate.,WhiteWin
20260420_122956,1,20260420_122956_g1,2026-04-20T12:30:28.3142350Z,Baseline,Baseline,4,Black,King,d7,d6,,white wins by checkmate.,WhiteWin
20260420_122956,1,20260420_122956_g1,2026-04-20T12:30:28.3142350Z,Baseline,Baseline,5,White,Pawn,h3,h4,,white wins by checkmate.,WhiteWin
20260420_122956,1,20260420_122956_g1,2026-04-20T12:30:28.3142350Z,Baseline,Baseline,6,Black,Pawn,e6,e5,,white wins by checkmate.,WhiteWin
20260420_122956,1,20260420_122956_g1,2026-04-20T12:30:28.3142350Z,Baseline,Baseline,7,White,Pawn,a3,a4,,white wins by checkmate.,WhiteWin
20260420_122956,1,20260420_122956_g1,2026-04-20T12:30:28.3142350Z,Baseline,Baseline,8,Black,Pawn,b5,a4,,white wins by checkmate.,WhiteWin
20260420_122956,1,20260420_122956_g1,2026-04-20T12:30:28.3142350Z,Baseline,Baseline,9,White,Pawn,b3,a4,,white wins by checkmate.,WhiteWin
20260420_122956,1,20260420_122956_g1,2026-04-20T12:30:28.3142350Z,Baseline,Baseline,10,Black,King,d6,e6,,white wins by checkmate.,WhiteWin
20260420_122956,1,20260420_122956_g1,2026-04-20T12:30:28.3142350Z,Baseline,Baseline,11,White,Pawn,a4,a5,,white wins by checkmate.,WhiteWin
20260420_122956,1,20260420_122956_g1,2026-04-20T12:30:28.3142350Z,Baseline,Baseline,12,Black,Pawn,f7,f5,,white wins by checkmate.,WhiteWin
20260420_122956,1,20260420_122956_g1,2026-04-20T12:30:28.3142350Z,Baseline,Baseline,13,White,King,e4,d3,,white wins by checkmate.,WhiteWin
20260420_122956,1,20260420_122956_g1,2026-04-20T12:30:28.3142350Z,Baseline,Baseline,14,Black,King,e6,d5,,white wins by checkmate.,WhiteWin
20260420_122956,1,20260420_122956_g1,2026-04-20T12:30:28.3142350Z,Baseline,Baseline,15,White,Pawn,a5,a6,,white wins by checkmate.,WhiteWin
20260420_122956,1,20260420_122956_g1,2026-04-20T12:30:28.3142350Z,Baseline,Baseline,16,Black,King,d5,c6,,white wins by checkmate.,WhiteWin
20260420_122956,1,20260420_122956_g1,2026-04-20T12:30:28.3142350Z,Baseline,Baseline,17,White,King,d3,c4,,white wins by checkmate.,WhiteWin
20260420_122956,1,20260420_122956_g1,2026-04-20T12:30:28.3142350Z,Baseline,Baseline,18,Black,King,c6,b6,,white wins by checkmate.,WhiteWin
