batch_id,game_number,match_id,timestamp_utc,white_profile,black_profile,move_number,player_color,piece_type,from_square,to_square,promotion,result,result_type
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,43,White,King,d4,c3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,44,Black,King,e6,f6,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,45,White,King,c3,c4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,46,Black,King,f6,e5,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,47,White,King,c4,c5,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,48,Black,King,e5,e6,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,49,White,King,c5,c6,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,50,Black,Pawn,f5,f4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,51,White,Pawn,g3,f4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,52,Black,King,e6,f6,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,53,White,King,c6,d5,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,54,Black,Pawn,g4,g3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,55,White,Pawn,h2,g3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,56,Black,Pawn,h3,h2,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,57,White,Pawn,g3,g4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260418_081809,1,20260418_081809_g1,2026-04-18T08:19:08.3484230Z,Baseline,Baseline,58,Black,Queen,h2,h1,Queen,Draw by threefold repetition.,DrawThreefoldRepetition
