batch_id,game_number,match_id,timestamp_utc,white_profile,black_profile,move_number,player_color,piece_type,from_square,to_square,promotion,result,result_type
20260420_122033,1,20260420_122033_g1,2026-04-20T12:20:42.0880110Z,Baseline,Baseline,12,Black,King,a4,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,1,20260420_122033_g1,2026-04-20T12:20:42.0880110Z,Baseline,Baseline,13,White,King,c1,b1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,1,20260420_122033_g1,2026-04-20T12:20:42.0880110Z,Baseline,Baseline,14,Black,King,a3,a4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,1,20260420_122033_g1,2026-04-20T12:20:42.0880110Z,Baseline,Baseline,15,White,King,b1,a1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,1,20260420_122033_g1,2026-04-20T12:20:42.0880110Z,Baseline,Baseline,16,Black,King,a4,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,1,20260420_122033_g1,2026-04-20T12:20:42.0880110Z,Baseline,Baseline,17,White,Queen,b6,b2,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,1,20260420_122033_g1,2026-04-20T12:20:42.0880110Z,Baseline,Baseline,18,Black,King,a3,a4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,1,20260420_122033_g1,2026-04-20T12:20:42.0880110Z,Baseline,Baseline,19,White,Queen,b2,b6,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,1,20260420_122033_g1,2026-04-20T12:20:42.0880110Z,Baseline,Baseline,20,Black,King,a4,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,1,20260420_122033_g1,2026-04-20T12:20:42.0880110Z,Baseline,Baseline,21,White,Queen,b6,d4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,1,20260420_122033_g1,2026-04-20T12:20:42.0880110Z,Baseline,Baseline,22,Black,King,a3,b3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,1,20260420_122033_g1,2026-04-20T12:20:42.0880110Z,Baseline,Baseline,23,White,King,a1,b1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,1,20260420_122033_g1,2026-04-20T12:20:42.0880110Z,Baseline,Baseline,24,Black,King,b3,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,1,20260420_122033_g1,2026-04-20T12:20:42.0880110Z,Baseline,Baseline,25,White,Queen,d4,e4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,1,20260420_122033_g1,2026-04-20T12:20:42.0880110Z,Baseline,Baseline,26,Black,King,a3,b3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,1,20260420_122033_g1,2026-04-20T12:20:42.0880110Z,Baseline,Baseline,27,White,Queen,e4,d4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,1,White,Queen,b2,d4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,2,Black,King,b3,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,3,White,King,b1,a1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,4,Black,King,a3,b3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,5,White,Queen,d4,c5,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,6,Black,King,b3,a4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,7,White,King,a1,b1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,8,Black,King,a4,b3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,9,White,King,b1,c1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,10,Black,King,b3,a4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,11,White,Queen,c5,b6,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,12,Black,King,a4,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,13,White,King,c1,b1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,14,Black,King,a3,a4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,15,White,King,b1,a1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,16,Black,King,a4,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,17,White,Queen,b6,b2,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,18,Black,King,a3,a4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,19,White,Queen,b2,b6,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,20,Black,King,a4,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,21,White,Queen,b6,d4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,22,Black,King,a3,b3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,23,White,King,a1,b1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,24,Black,King,b3,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,25,White,Queen,d4,e4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,26,Black,King,a3,b3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,2,20260420_122033_g2,2026-04-20T12:20:50.5207100Z,Baseline,Baseline,27,White,Queen,e4,d4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,1,White,Queen,b2,d4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,2,Black,King,b3,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,3,White,King,b1,a1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,4,Black,King,a3,b3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,5,White,Queen,d4,c5,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,6,Black,King,b3,a4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,7,White,King,a1,b1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,8,Black,King,a4,b3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,9,White,King,b1,c1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,10,Black,King,b3,a4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,11,White,Queen,c5,b6,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,12,Black,King,a4,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,13,White,King,c1,b1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,14,Black,King,a3,a4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,15,White,King,b1,a1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,16,Black,King,a4,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,17,White,Queen,b6,b2,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,18,Black,King,a3,a4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,19,White,Queen,b2,b6,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,20,Black,King,a4,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,21,White,Queen,b6,d4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,22,Black,King,a3,b3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,23,White,King,a1,b1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,24,Black,King,b3,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,25,White,Queen,d4,e4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,26,Black,King,a3,b3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,3,20260420_122033_g3,2026-04-20T12:20:58.9471690Z,Baseline,Baseline,27,White,Queen,e4,d4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,1,White,Queen,b2,d4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,2,Black,King,b3,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,3,White,King,b1,a1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,4,Black,King,a3,b3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,5,White,Queen,d4,c5,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,6,Black,King,b3,a4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,7,White,King,a1,b1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,8,Black,King,a4,b3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,9,White,King,b1,c1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,10,Black,King,b3,a4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,11,White,Queen,c5,b6,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,12,Black,King,a4,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,13,White,King,c1,b1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,14,Black,King,a3,a4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,15,White,King,b1,a1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,16,Black,King,a4,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,17,White,Queen,b6,b2,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,18,Black,King,a3,a4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,19,White,Queen,b2,b6,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,20,Black,King,a4,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,21,White,Queen,b6,d4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,22,Black,King,a3,b3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,23,White,King,a1,b1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,24,Black,King,b3,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,25,White,Queen,d4,e4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,26,Black,King,a3,b3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,4,20260420_122033_g4,2026-04-20T12:21:07.5847830Z,Baseline,Baseline,27,White,Queen,e4,d4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,1,White,Queen,b2,d4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,2,Black,King,b3,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,3,White,King,b1,a1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,4,Black,King,a3,b3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,5,White,Queen,d4,c5,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,6,Black,King,b3,a4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,7,White,King,a1,b1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,8,Black,King,a4,b3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,9,White,King,b1,c1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,10,Black,King,b3,a4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,11,White,Queen,c5,b6,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,12,Black,King,a4,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,13,White,King,c1,b1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,14,Black,King,a3,a4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,15,White,King,b1,a1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,16,Black,King,a4,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,17,White,Queen,b6,b2,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,18,Black,King,a3,a4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,19,White,Queen,b2,b6,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,20,Black,King,a4,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,21,White,Queen,b6,d4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,22,Black,King,a3,b3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,23,White,King,a1,b1,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,24,Black,King,b3,a3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,25,White,Queen,d4,e4,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,26,Black,King,a3,b3,,Draw by threefold repetition.,DrawThreefoldRepetition
20260420_122033,5,20260420_122033_g5,2026-04-20T12:21:15.9870610Z,Baseline,Baseline,27,White,Queen,e4,d4,,Draw by threefold repetition.,DrawThreefoldRepetition
